50001,Elite
50002,Supp
50003,Credit
50004,Credit
50005,Elite
50006,Elite
50007,Elite
50008,Elite
50009,Supp
50010,Elite
50011,Elite
50012,Elite
50013,Elite
50014,Elite
50015,Supp
50016,Elite
50017,Supp
50018,Elite
50019,Elite
50020,Supp
50021,Elite
50022,Elite
50023,Supp
50024,Supp
50025,Credit
50026,Elite
50027,Elite
50028,Credit
50029,Elite
50030,Credit
50031,Credit
50032,Credit
50033,Credit
50034,Credit
50035,Credit
50036,Credit
50037,Credit
50038,Credit
50039,Credit
50040,Credit
50041,Credit
50042,Credit
50043,Credit
50044,Credit
50045,Credit
50046,Credit
50047,Credit
50048,Credit
50049,Credit
50050,Credit
50051,Credit
50052,Credit
50053,Credit
50054,Credit
50055,Credit
50056,Credit
50057,Credit
50058,Credit
50059,Credit
50060,Credit
50061,Credit
50062,Credit
50063,Credit
50064,Credit
50065,Credit
50066,Credit
50067,Credit
50068,Credit
50069,Credit
50070,Credit
50071,Credit
50072,Credit
50073,Credit
50074,Credit
50075,Credit
50076,Credit
50077,Credit
50078,Credit
50079,Credit
50080,Credit
50081,Credit
50082,Credit
50083,Credit
50084,Credit
50085,Credit
50086,Credit
50087,Credit
50088,Credit
50089,Credit
50090,Credit
50091,Credit
50092,Credit
50093,Credit
50094,Credit
50095,Credit
50096,Credit
50097,Credit
50098,Credit
50099,Credit
50100,Credit
50101,Credit
50102,Credit
50103,Credit
50104,Credit
50105,Credit
50106,Credit
50107,Credit
50108,Credit
50109,Credit
50110,Credit
50111,Credit
50112,Credit
50113,Credit
50114,Credit
50115,Credit
50116,Credit
50117,Credit
50118,Credit
50119,Credit
50120,Credit
50121,Credit
50122,Credit
50123,Credit
50124,Credit
50125,Credit
50126,Credit
50127,Credit
50128,Credit
50129,Credit
50130,Credit
50131,Credit
50132,Credit
50133,Credit
50134,Credit
50135,Credit
50136,Credit
50137,Credit
50138,Credit
50139,Credit
50140,Credit
50141,Credit
50142,Credit
50143,Credit
50144,Credit
50145,Credit
50146,Credit
50147,Credit
50148,Credit
50149,Credit
50150,Credit
50151,Credit
50152,Credit
50153,Credit
50154,Credit
50155,Credit
50156,Credit
50157,Credit
50158,Credit
50159,Credit
50160,Credit
50161,Credit
50162,Credit
50163,Credit
50164,Credit
50165,Credit
50166,Credit
50167,Credit
50168,Credit
50169,Credit
50170,Credit
50171,Credit
50172,Credit
50173,Credit
50174,Credit
50175,Credit
50176,Credit
50177,Credit
50178,Credit
50179,Credit
50180,Credit
50181,Credit
50182,Credit
50183,Credit
50184,Credit
50185,Credit
50186,Credit
50187,Credit
50188,Credit
50189,Credit
50190,Credit
50191,Credit
50192,Credit
50193,Credit
50194,Credit
50195,Credit
50196,Credit
50197,Credit
50198,Credit
50199,Credit
50200,Credit
50201,Credit
50202,Credit
50203,Credit
50204,Credit
50205,Credit
50206,Credit
50207,Credit
50208,Credit
50209,Credit
50210,Credit
50211,Credit
50212,Credit
50213,Credit
50214,Credit
50215,Credit
50216,Credit
50217,Credit
50218,Credit
50219,Credit
50220,Credit
50221,Credit
50222,Credit
50223,Credit
50224,Credit
50225,Credit
50226,Credit
50227,Credit
50228,Credit
50229,Credit
50230,Credit
50231,Credit
50232,Credit
50233,Credit
50234,Credit
50235,Credit
50236,Credit
50237,Credit
50238,Credit
50239,Credit
50240,Credit
50241,Credit
50242,Credit
50243,Credit
50244,Credit
50245,Credit
50246,Credit
50247,Credit
50248,Credit
50249,Credit
50250,Credit
50251,Credit
50252,Credit
50253,Credit
50254,Credit
50255,Credit
50256,Credit
50257,Credit
50258,Credit
50259,Credit
50260,Credit
50261,Credit
50262,Credit
50263,Credit
50264,Credit
50265,Credit
50266,Credit
50267,Credit
50268,Credit
50269,Credit
50270,Credit
50271,Credit
50272,Credit
50273,Credit
50274,Credit
50275,Credit
50276,Credit
50277,Credit
50278,Credit
50279,Credit
50280,Credit
50281,Credit
50282,Credit
50283,Credit
50284,Credit
50285,Credit
50286,Credit
50287,Credit
50288,Credit
50289,Credit
50290,Credit
50291,Credit
50292,Credit
50293,Credit
50294,Credit
50295,Credit
50296,Credit
50297,Credit
50298,Credit
50299,Credit
50300,Credit
50301,Credit
50302,Credit
50303,Credit
50304,Credit
50305,Credit
50306,Credit
50307,Credit
50308,Credit
50309,Credit
50310,Credit
50311,Credit
50312,Credit
50313,Credit
50314,Credit
50315,Credit
50316,Credit
50317,Credit
50318,Credit
50319,Credit
50320,Credit
50321,Credit
50322,Credit
50323,Credit
50324,Credit
50325,Credit
50326,Credit
50327,Credit
50328,Credit
50329,Credit
50330,Credit
50331,Credit
50332,Credit
50333,Credit
50334,Credit
50335,Credit
50336,Credit
50337,Credit
50338,Credit
50339,Credit
50340,Credit
50341,Credit
50342,Credit
50343,Credit
50344,Credit
50345,Credit
50346,Credit
50347,Credit
50348,Credit
50349,Credit
50350,Credit
50351,Credit
50352,Credit
50353,Credit
50354,Credit
50355,Credit
50356,Credit
50357,Credit
50358,Credit
50359,Credit
50360,Credit
50361,Credit
50362,Credit
50363,Credit
50364,Credit
50365,Credit
50366,Credit
50367,Credit
50368,Credit
50369,Credit
50370,Credit
50371,Credit
50372,Credit
50373,Credit
50374,Credit
50375,Credit
50376,Credit
50377,Credit
50378,Credit
50379,Credit
50380,Credit
50381,Credit
50382,Credit
50383,Credit
50384,Credit
50385,Credit
50386,Credit
50387,Credit
50388,Credit
50389,Credit
50390,Credit
50391,Credit
50392,Credit
50393,Credit
50394,Credit
50395,Credit
50396,Credit
50397,Credit
50398,Credit
50399,Credit
50400,Credit
50401,Credit
50402,Credit
50403,Credit
50404,Credit
50405,Credit
50406,Credit
50407,Credit
50408,Credit
50409,Credit
50410,Credit
50411,Credit
50412,Credit
50413,Credit
50414,Credit
50415,Credit
50416,Credit
50417,Credit
50418,Credit
50419,Credit
50420,Credit
50421,Credit
50422,Credit
50423,Credit
50424,Credit
50425,Credit
50426,Credit
50427,Credit
50428,Credit
50429,Credit
50430,Credit
50431,Credit
50432,Credit
50433,Credit
50434,Credit
50435,Credit
50436,Credit
50437,Credit
50438,Credit
50439,Credit
50440,Credit
50441,Credit
50442,Credit
50443,Credit
50444,Credit
50445,Credit
50446,Credit
50447,Credit
50448,Credit
50449,Credit
50450,Credit
50451,Credit
50452,Credit
50453,Credit
50454,Credit
50455,Credit
50456,Credit
50457,Credit
50458,Credit
50459,Credit
50460,Credit
50461,Credit
50462,Credit
50463,Credit
50464,Credit
50465,Credit
50466,Credit
50467,Credit
50468,Credit
50469,Credit
50470,Credit
50471,Credit
50472,Credit
50473,Credit
50474,Credit
50475,Credit
50476,Credit
50477,Credit
50478,Credit
50479,Credit
50480,Credit
50481,Credit
50482,Credit
50483,Credit
50484,Credit
50485,Credit
50486,Credit
50487,Credit
50488,Credit
50489,Credit
50490,Credit
50491,Credit
50492,Credit
50493,Credit
50494,Credit
50495,Credit
50496,Credit
50497,Credit
50498,Credit
50499,Credit
50500,Credit
50501,Credit
50502,Credit
50503,Credit
50504,Credit
50505,Credit
50506,Credit
50507,Credit
50508,Credit
50509,Credit
50510,Credit
50511,Credit
50512,Credit
50513,Credit
50514,Credit
50515,Credit
50516,Credit
50517,Credit
50518,Credit
50519,Credit
50520,Credit
50521,Credit
50522,Credit
50523,Credit
50524,Credit
50525,Credit
50526,Credit
50527,Credit
50528,Credit
50529,Credit
50530,Credit
50531,Credit
50532,Credit
50533,Credit
50534,Credit
50535,Credit
50536,Credit
50537,Credit
50538,Credit
50539,Credit
50540,Credit
50541,Credit
50542,Credit
50543,Credit
50544,Credit
50545,Credit
50546,Credit
50547,Credit
50548,Credit
50549,Credit
50550,Credit
50551,Credit
50552,Credit
50553,Credit
50554,Credit
50555,Credit
50556,Credit
50557,Credit
50558,Credit
50559,Credit
50560,Credit
50561,Credit
50562,Credit
50563,Credit
50564,Credit
50565,Credit
50566,Credit
50567,Credit
50568,Credit
50569,Credit
50570,Credit
50571,Credit
50572,Credit
50573,Credit
50574,Credit
50575,Credit
50576,Credit
50577,Credit
50578,Credit
50579,Credit
50580,Credit
50581,Credit
50582,Credit
50583,Credit
50584,Credit
50585,Credit
50586,Credit
50587,Credit
50588,Credit
50589,Credit
50590,Credit
50591,Credit
50592,Credit
50593,Credit
50594,Credit
50595,Credit
50596,Credit
50597,Credit
50598,Credit
50599,Credit
50600,Credit
50601,Credit
50602,Credit
50603,Credit
50604,Credit
50605,Credit
50606,Credit
50607,Credit
50608,Credit
50609,Credit
50610,Credit
50611,Credit
50612,Credit
50613,Credit
50614,Credit
50615,Credit
50616,Credit
50617,Credit
50618,Credit
50619,Credit
50620,Credit
50621,Credit
50622,Credit
50623,Credit
50624,Credit
50625,Credit
50626,Credit
50627,Credit
50628,Credit
50629,Credit
50630,Credit
50631,Credit
50632,Credit
50633,Credit
50634,Credit
50635,Credit
50636,Credit
50637,Credit
50638,Credit
50639,Credit
50640,Credit
50641,Credit
50642,Credit
50643,Credit
50644,Credit
50645,Credit
50646,Credit
50647,Credit
50648,Credit
50649,Credit
50650,Credit
50651,Credit
50652,Credit
50653,Credit
50654,Credit
50655,Credit
50656,Credit
50657,Credit
50658,Credit
50659,Credit
50660,Credit
50661,Credit
50662,Credit
50663,Credit
50664,Credit
50665,Credit
50666,Credit
50667,Credit
50668,Credit
50669,Credit
50670,Credit
50671,Credit
50672,Credit
50673,Credit
50674,Credit
50675,Credit
50676,Credit
50677,Credit
50678,Credit
50679,Credit
50680,Credit
50681,Credit
50682,Credit
50683,Credit
50684,Credit
50685,Credit
50686,Credit
50687,Credit
50688,Credit
50689,Credit
50690,Credit
50691,Credit
50692,Credit
50693,Credit
50694,Credit
50695,Credit
50696,Credit
50697,Credit
50698,Credit
50699,Credit
50700,Credit
50701,Credit
50702,Credit
50703,Credit
50704,Credit
50705,Credit
50706,Credit
50707,Credit
50708,Credit
50709,Credit
50710,Credit
50711,Credit
50712,Credit
50713,Credit
50714,Credit
50715,Credit
50716,Credit
50717,Credit
50718,Credit
50719,Credit
50720,Credit
50721,Credit
50722,Credit
50723,Credit
50724,Credit
50725,Credit
50726,Credit
50727,Credit
50728,Credit
50729,Credit
50730,Credit
50731,Credit
50732,Credit
50733,Credit
50734,Credit
50735,Credit
50736,Credit
50737,Credit
50738,Credit
50739,Credit
50740,Credit
50741,Credit
50742,Credit
50743,Credit
50744,Credit
50745,Credit
50746,Credit
50747,Credit
50748,Credit
50749,Credit
50750,Credit
50751,Credit
50752,Credit
50753,Credit
50754,Credit
50755,Credit
50756,Credit
50757,Credit
50758,Credit
50759,Credit
50760,Credit
50761,Credit
50762,Credit
50763,Credit
50764,Credit
50765,Credit
50766,Credit
50767,Credit
50768,Credit
50769,Credit
50770,Credit
50771,Credit
50772,Credit
50773,Credit
50774,Credit
50775,Credit
50776,Credit
50777,Credit
50778,Credit
50779,Credit
50780,Credit
50781,Credit
50782,Credit
50783,Credit
50784,Credit
50785,Credit
50786,Credit
50787,Credit
50788,Credit
50789,Credit
50790,Credit
50791,Credit
50792,Credit
50793,Credit
50794,Credit
50795,Credit
50796,Credit
50797,Credit
50798,Credit
50799,Credit
50800,Credit
50801,Credit
50802,Credit
50803,Credit
50804,Credit
50805,Credit
50806,Credit
50807,Credit
50808,Credit
50809,Credit
50810,Credit
50811,Credit
50812,Credit
50813,Credit
50814,Credit
50815,Credit
50816,Credit
50817,Credit
50818,Credit
50819,Credit
50820,Credit
50821,Credit
50822,Credit
50823,Credit
50824,Credit
50825,Credit
50826,Credit
50827,Credit
50828,Credit
50829,Credit
50830,Credit
50831,Credit
50832,Credit
50833,Credit
50834,Credit
50835,Credit
50836,Credit
50837,Credit
50838,Credit
50839,Credit
50840,Credit
50841,Credit
50842,Credit
50843,Credit
50844,Credit
50845,Credit
50846,Credit
50847,Credit
50848,Credit
50849,Credit
50850,Credit
50851,Credit
50852,Credit
50853,Credit
50854,Credit
50855,Credit
50856,Credit
50857,Credit
50858,Credit
50859,Credit
50860,Credit
50861,Credit
50862,Credit
50863,Credit
50864,Credit
50865,Credit
50866,Credit
50867,Credit
50868,Credit
50869,Credit
50870,Credit
50871,Credit
50872,Credit
50873,Credit
50874,Credit
50875,Credit
50876,Credit
50877,Credit
50878,Credit
50879,Credit
50880,Credit
50881,Credit
50882,Credit
50883,Credit
50884,Credit
50885,Credit
50886,Credit
50887,Credit
50888,Credit
50889,Credit
50890,Credit
50891,Credit
50892,Credit
50893,Credit
50894,Credit
50895,Credit
50896,Credit
50897,Credit
50898,Credit
50899,Credit
50900,Credit
50901,Credit
50902,Credit
50903,Credit
50904,Credit
50905,Credit
50906,Credit
50907,Credit
50908,Credit
50909,Credit
50910,Credit
50911,Credit
50912,Credit
50913,Credit
50914,Credit
50915,Credit
50916,Credit
50917,Credit
50918,Credit
50919,Credit
50920,Credit
50921,Credit
50922,Credit
50923,Credit
50924,Credit
50925,Credit
50926,Credit
50927,Credit
50928,Credit
50929,Credit
50930,Credit
50931,Credit
50932,Credit
50933,Credit
50934,Credit
50935,Credit
50936,Credit
50937,Credit
50938,Credit
50939,Credit
50940,Credit
50941,Credit
50942,Credit
50943,Credit
50944,Credit
50945,Credit
50946,Credit
50947,Credit
50948,Credit
50949,Credit
50950,Credit
50951,Credit
50952,Credit
50953,Credit
50954,Credit
50955,Credit
50956,Credit
50957,Credit
50958,Credit
50959,Credit
50960,Credit
50961,Credit
50962,Credit
50963,Credit
50964,Credit
50965,Credit
50966,Credit
50967,Credit
50968,Credit
50969,Credit
50970,Credit
50971,Credit
50972,Credit
50973,Credit
50974,Credit
50975,Credit
50976,Credit
50977,Credit
50978,Credit
50979,Credit
50980,Credit
50981,Credit
50982,Credit
50983,Credit
50984,Credit
50985,Credit
50986,Credit
50987,Credit
50988,Credit
50989,Credit
50990,Credit
50991,Credit
50992,Credit
50993,Credit
50994,Credit
50995,Credit
50996,Credit
50997,Credit
50998,Credit
50999,Credit
51000,Credit
